Date,F,M,S,V
2020-02-25,1.6832400800487766,-0.5612670488442933,-0.44537717315653974,-0.8084766926576776
2020-02-26,1.65794817735223,-0.7288451420766223,-1.2367905201064304,1.303704719149233
2020-02-27,1.6501523350551996,-1.3489559506452093,-1.668900849344999,2.3628243778850595
2020-02-28,1.6531337747383235,-1.330560485431196,-1.6951747400269883,2.3831431066479043
2020-02-29,1.6288210894351474,,,
2020-03-02,1.6035395815697036,-0.7812201285060577,-1.3352788535889055,1.4150848110759788
2020-03-03,1.5872315368038858,-1.245793093377687,-1.842228175806897,2.111104276099285
2020-03-04,1.5565245210182652,-0.7316208464013151,-1.3295312794191325,1.3451461041160555
2020-03-05,1.5569739832363418,-1.2893486832519752,-2.0817783273666093,2.0546325470328273
2020-03-06,1.5530126811556701,-1.5444777891716415,-1.9706811354472147,2.4468090195998022
2020-03-09,1.5541434115987056,-1.6327055053123345,-1.701295718708759,3.0
2020-03-10,1.5058460690892186,-1.5896273181193823,-1.9832118864748933,2.128364916281502
2020-03-11,1.4646997846005532,-1.812559398095805,-1.8100792134688095,3.0
2020-03-12,1.4277610221882655,-1.8103897225680312,-1.5409713287527749,3.0
2020-03-13,1.3732603193863029,-1.7578723247277228,-1.7458531628902025,2.467394968879807
2020-03-16,1.2797221546255264,-1.7341566175899408,-1.6278771358386164,3.0
2020-03-17,1.2464639011285783,-1.960337909200906,-1.7511081632231924,3.0
2020-03-18,1.1930478965290972,-2.0158828714704344,-1.6771016155611982,3.0
2020-03-19,1.1901371935198444,-1.9431876324659467,-1.7496841542065793,2.793038661041394
2020-03-20,1.123303821481623,-1.980472503964009,-1.6631957008818508,2.9770739380828286
2020-03-23,0.48695451941412465,-2.04290075424945,-1.7684824436121669,2.8139655887779003
2020-03-24,0.45696120108831423,-2.2085255457535817,-1.6883996659151281,2.5166082443018705
2020-03-25,0.4352097706583583,-2.162347224863912,-1.1756152719264945,2.4721078920037085
2020-03-26,-0.20691187050910267,-1.840938498728035,-0.6757109760650641,1.7324006499500013
2020-03-27,-0.9405112617793849,-2.191441898172597,-0.7752391012049339,2.1400035145851923
2020-03-30,-1.0338760202347306,-1.9881382784251997,-0.7408069347641362,1.44548330871638
2020-03-31,-1.4809173775573277,-1.9478997845116386,-0.8949070605755357,1.5718045017043059
2020-04-01,0.3866024053608536,-2.1567313404694413,-1.1257926526564592,2.0046943364532255
2020-04-02,-1.5011348746969404,-1.9199887914770122,-1.1954255504105349,1.6956462184606842
2020-04-03,-1.4777510724190193,-2.0297867067616853,-1.1503549429691111,1.7886900102157557
2020-04-06,-1.4898365866357315,-2.0330266957210266,-0.6346641321931157,1.104425471804504
2020-04-07,-1.5018162038064964,-1.5749587446349076,0.02442815652052531,1.2277016911406675
2020-04-08,-1.479686243387908,-1.428413263888864,0.3720722007453835,0.9847070592978049
2020-04-09,-1.4661162673086,-1.2130380570978991,1.1801106456178991,1.0303875161466955
2020-04-10,-2.85648263134191,-1.0454130217842506,1.6803919165318821,1.0112504810866476
2020-04-13,-1.3661110643235839,-1.3024513961674553,0.7893553121685914,1.0052996267653327
2020-04-14,-1.3279577666875502,-1.033857203952531,1.3435990741018415,0.7613212687203148
2020-04-15,-1.2932097675251317,-1.4562398243001335,0.9913677742503478,0.8671506573844939
2020-04-16,-1.2435741960704392,-1.2823483050224351,1.3122840580795894,0.6519559624425469
2020-04-17,-1.2148787972942452,-1.0704783115833691,1.713704406606493,0.5284696346510894
